utimesec    321.989416
stimesec    0.704058
ru_maxrss   440372
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   58344
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  13408
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    3
ru_nivcsw   1634
